ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
gRNA_433	RE17	169.381966716124	191.793134484574	168.486110622874	170.555015492853	230.690472143726	128.47407297018	134.976573286512	110.541215368334	119.717300456051	135.364793580528
gRNA_6054	RE122	327.969984572888	249.430449511027	339.414048935935	324.74364061013	309.559009628761	254.546761398863	434.810029976398	213.18662963893	220.125358903061	203.914913406565
gRNA_2185	RE53	692.473334515922	622.085503561366	763.071153183307	609.863388732022	739.392538922201	558.321905898449	659.427533613496	498.563440742895	585.070032873927	569.226311466838
gRNA_4228	RE90	1003.83724392056	1006.66551934131	936.440919186554	890.676192018235	988.814288718623	806.865205943566	720.21850936849	841.466802701809	749.198589950771	766.199440587223
gRNA_6876	RE135	195.951686985321	215.643057943796	208.776267510952	192.089739671244	230.690472143726	459.865139697002	463.659984571989	480.515895376636	474.041891321944	451.215978601762
gRNA_521	RE18	197.612294502145	196.761868538579	159.939713707221	192.951128638379	258.294460263488	528.304599129715	533.724160018423	532.40258830463	597.621040179803	583.1098800392
gRNA_2420	RE57	401.036715313178	658.854135561	266.159218230337	275.644469483399	274.068167760495	750.432669218346	1334.31040004605	633.920030989835	624.65397899246	551.871850751386
gRNA_2909	RE64	434.248865649673	429.29862226599	421.215276557185	377.288367605403	496.871786155719	617.155827165168	598.636557858501	577.521451720276	643.9632210015	595.258002540017
gRNA_2365	RE56	225.012318529754	232.536753727411	203.892612130579	136.960845774564	74.925110610783	320.584836290077	388.4440315192	309.064214397179	208.539813697637	137.967962687846
gRNA_6305	RE126	419.30339799825	455.136039346814	514.004728784275	430.694483567812	495.885929437156	390.22498799354	281.287057307006	415.093543423949	396.804923285782	360.105059845637
gRNA_3417	RE74	473.273142295055	490.910924535647	485.92371034713	501.328378872933	566.867613173687	402.231910701033	474.993895305971	409.453685496993	492.385671230532	479.850838782258
gRNA_497	RE17	518.109545249323	493.892164968049	507.900159558809	567.655329342376	490.956645844341	525.903214588217	569.786603262911	566.241735866365	596.655578079351	559.681358073339
gRNA_6852	RE134	327.969984572888	304.086524105076	275.926528991083	296.317804694654	245.47832292217	116.467150262687	134.976573286512	98.1335279290314	119.717300456051	163.131930725252
gRNA_1785	RE46	541.358050484869	399.486217941963	521.330211854835	600.38811009353	746.293535952141	692.799440222377	599.666913379773	734.309502089649	763.680521457551	833.881837377487
gRNA_5098	RE108	270.679025242434	350.792624212719	288.135667442016	277.367247417671	290.827731976065	663.982825724392	588.333002645791	620.384371965141	628.515827394268	652.527722901009
BRDN0000737501	NT	293.097226719569	301.105283672674	295.461150512576	283.39697018762	319.41757681439	395.027757076537	377.110120785218	295.528555372485	302.189637441483	336.676537879776
gRNA_1946	RE49	246.600216248476	145.087034376932	241.740941328471	318.713917840181	460.39508756889	230.532915983876	96.8534189994822	295.528555372485	305.086023742839	385.269027883043
gRNA_2108	RE52	404.357930346827	139.124553512126	413.889793486625	602.110888027801	750.236962826393	425.045063845271	152.49261714812	468.108207937333	598.586502280255	742.770918621362
gRNA_4715	RE101	567.097466995653	621.091756750565	622.666060997578	596.081165257852	577.712037077879	431.048525199018	529.602737933339	517.738957694545	506.867602737313	527.575605749752
gRNA_5524	RE112	378.618513836044	386.567509401552	332.088565865375	389.347813145302	392.370973988048	492.283831007235	526.511671369525	465.852264766551	495.282057531888	505.014806819664
gRNA_6487	RE127	353.709401083672	384.58001577995	376.041464288733	324.74364061013	336.17714102996	369.813219390801	386.383320476657	276.353038420835	339.842659359112	302.835339484644
gRNA_4099	RE87	196.781990743733	300.111536861873	253.950079779404	285.119748121891	216.888478083845	145.283764760671	200.919326647862	126.33281756381	141.922928766447	118.878055900848
gRNA_1039	RE30	393.563981487466	463.086013833221	437.087156543398	447.060873943389	565.881756455124	525.903214588217	512.08669407173	482.771838547418	454.732649312903	394.813981276541
gRNA_6069	RE122	172.703181749774	183.843159998167	188.020732144366	215.347241783906	205.05819746109	93.6539971184496	127.764084637614	120.692959636854	90.7534374424903	135.364793580528
BRDN0000738053	NT	462.479193435694	499.854645832855	550.632144137074	492.714489201577	469.267798035956	437.051986552765	506.934916465375	427.501230863251	400.66677168759	524.104713606662
gRNA_6802	RE133	422.624613031899	433.273609509194	404.122482725879	423.803371830727	399.271971017988	277.3599145431	274.074568658109	161.299936710936	249.089221916622	259.449187696013
gRNA_586	RE20	592.006579748024	553.516973616104	649.526165589631	691.695340609906	732.49154189226	503.090061443979	423.476119242417	536.914474646194	579.277260271215	531.046497892843
gRNA_3075	RE67	523.921671558209	548.548239562099	506.679245713716	484.961988497356	436.73452632338	597.944750833178	565.665181177827	645.199746843746	664.237925110993	656.866338079872
gRNA_347	RE14	514.788330215673	576.373150264524	628.770630223045	515.971991314239	513.631350371288	713.211208825116	766.584507825689	735.43747367504	726.992961640374	739.300026478271
gRNA_2492	RE57	394.394285245879	319.986473077891	399.238827345506	466.011431220372	352.93670524553	375.816680744547	458.508206965634	340.647418788132	332.118962555496	388.739920026133
gRNA_2736	RE61	565.436859478828	629.041731236972	532.318436460675	479.793654694542	430.819386012002	485.079677382739	585.241936081977	486.155753303592	482.731050226012	385.269027883043
gRNA_656	RE22	673.376348072437	614.135529074959	732.548307055975	701.170619248398	784.741947976096	439.453371094263	486.327806039953	356.439020983608	438.319793605219	370.517736274908
gRNA_4596	RE97	326.309377056064	387.561256212352	357.727756612334	315.268361971638	296.742872287443	357.806296683307	411.111852987163	455.700520498031	304.120561642387	282.877709661873
gRNA_5180	RE110	107.939488593609	106.330908755696	83.0221414663438	90.4458415492405	88.7271046706641	163.294148821912	156.614039233205	183.85936841876	159.301246574584	177.015499297614
gRNA_5315	RE111	347.066971016373	317.998979456289	284.472925906737	304.070305398875	307.587296191635	328.989682185323	310.137011902597	360.950907325173	289.638630135607	268.994141089512
gRNA_5526	RE112	171.872877991362	175.89318551176	190.462559834553	167.970848591446	185.341063089831	162.093456551162	149.401550584307	189.499226345715	121.648224656955	184.825006619567
gRNA_6340	RE127	528.903494108684	513.767101184067	495.691021107876	561.625606572427	511.659636934163	486.280369653488	453.356429359278	506.459241840633	442.181642007027	414.771611099312
gRNA_3126	RE68	633.521767668643	704.566488857841	621.445147152485	634.843668778955	541.235338491051	471.872062404496	379.17083182776	482.771838547418	419.010551596178	460.76093199526
gRNA_3798	RE83	653.44905787054	752.266335776285	704.467288618829	764.052013849299	728.548115018008	552.318444544703	503.843849901561	462.468350010378	498.178443833244	569.226311466838
gRNA_91	RE6	648.467235320066	721.460184641457	755.745670112747	728.735066196738	732.49154189226	810.467282755814	791.313040336195	808.755626725465	713.476492234046	785.28934737422
gRNA_3581	RE78	577.061112096602	597.241833291343	557.957627207634	491.853100234441	675.31185221561	633.965518955659	650.154333922056	602.336826598882	591.828267577091	735.829134335181
gRNA_4845	RE105	202.59411705262	180.861919565764	173.369766003247	203.287796244007	202.100627305401	165.69553336341	178.251505179898	175.963567321021	173.783178081364	202.17946733502
gRNA_5196	RE110	253.242646315775	283.217841078257	216.101750581512	301.486138497468	223.789475113786	260.550222752609	214.313948424386	319.215958665699	272.260312327471	243.830173052106
BRDN0000738358	NT	700.776372100046	694.629020749832	769.175722408773	688.249784741364	704.887553772498	354.204219871059	267.892435530482	275.225066835444	363.979211870413	363.575951988727
BRDN0000737487	NT	232.485052355465	226.574272862606	217.322664426605	267.891968779179	237.591469173667	313.380682665581	346.199455147085	331.623646105002	295.431402738319	331.47019966514
gRNA_6646	RE129	342.085148465899	335.886422050705	329.646738175188	396.238924882387	408.144681485054	443.055447906511	545.058070752405	399.301941228472	518.453147942737	524.972436642434
gRNA_5369	RE111	345.406363499548	333.898928429104	338.193135090841	345.416975821385	370.682126179663	353.00352760031	343.108388583272	362.078878910564	323.429803651428	384.40130484727
gRNA_3189	RE68	353.709401083672	381.598775347547	305.228461273322	397.100313849522	380.540693365292	156.089995197416	116.430173903632	175.963567321021	202.747041094925	207.385805549656
BRDN0000737996	NT	318.836643230352	294.149055997067	304.007547428229	340.248642018571	337.162997748523	518.699060963721	478.084961869784	606.848712940447	563.829866663982	555.342742894476
gRNA_3726	RE81	694.964245791159	653.885401506995	803.361310071385	741.655900703772	763.053100167711	840.484589524548	789.252329293653	757.996905382863	780.093377165236	836.485006484805
gRNA_5333	RE111	372.806387527157	304.086524105076	378.48329197892	352.30808755847	382.512406802418	195.712840132144	312.197722945139	305.680299641005	247.158297715718	237.756111801697
gRNA_5892	RE120	251.58203879895	308.06151134828	313.774858188975	277.367247417671	282.940878227562	144.083072489922	175.160438616084	117.309044880681	138.061080364639	179.618668404932
gRNA_4835	RE105	162.739536648825	251.417943132628	141.626006030821	173.13918239426	147.87850778444	139.280303406925	139.097995371596	130.844703905375	143.853852967351	161.396484653707
gRNA_4377	RE93	495.691343772189	511.779607562466	573.829507193847	493.575878168712	478.140508503023	381.820142098294	352.381588274711	426.37325927786	345.635431961824	353.163275559456
gRNA_6703	RE130	686.661208207035	750.278842154683	667.83987326603	785.586738027689	833.048927185679	497.086600090232	465.720695614531	639.559888916791	579.277260271215	551.004127715613
gRNA_5958	RE121	461.648889677281	702.578995236239	512.783814939182	420.357815962184	369.6962694611	497.086600090232	477.054606348513	432.013117204816	422.872399997986	501.543914676574
gRNA_3112	RE67	326.309377056064	253.40543675423	323.542168949722	326.466418544401	273.082311041932	440.654063365013	471.902828742158	419.605429765513	405.49408218985	494.602130390393
BRDN0000738061	NT	264.036595175135	224.586779241004	245.403682863751	267.030579812043	270.124740886244	383.020834369044	382.261898391573	353.055106227434	335.980810957304	350.560106452138
gRNA_741	RE22	563.776251962004	532.648290589285	522.551125699928	590.912831455038	601.37259832339	770.844437821085	609.970468592483	779.428365505295	743.405817348059	817.395099697807
gRNA_5918	RE120	202.59411705262	294.149055997067	135.521436805355	175.723349295667	204.072340742527	294.169606333591	314.258433987681	311.320157567961	270.329388126567	327.131584486277
gRNA_5398	RE111	167.7213591993	160.986983349746	170.92793831306	125.762789201801	129.147230131744	234.134992796124	267.892435530482	227.850260249015	224.952669405321	206.518082513883
gRNA_8	RE1	674.20665183085	678.729071777018	710.571857844295	656.378392957346	756.15210313777	847.688743149044	852.104016091189	852.746518555721	904.637988123547	990.939706852331
gRNA_4256	RE90	278.151759068146	292.161562375466	278.36835668127	265.307801877772	311.530723065887	409.436064325529	416.263630593519	386.894253789169	379.426605477645	439.935579136718
gRNA_605	RE20	376.957906319219	364.705079563932	401.680655035692	422.941982863591	332.233714155709	391.425680264289	439.961807582754	444.420804644119	367.841060272221	459.025485923715
gRNA_2032	RE50	598.649009815323	447.186064860407	609.236008701552	658.962559858752	808.402509221606	427.44644838677	377.110120785218	391.406140130734	478.869201824204	518.030652356253
gRNA_865	RE23	737.30973747019	668.791603669009	715.455513224669	732.18062206528	684.184562682676	589.539904937933	714.036376240863	729.797615748084	551.278859358106	585.713049146518
gRNA_2027	RE50	220.860799737692	161.980730160547	277.147442836177	218.792797652448	230.690472143726	279.761299084599	186.494349350066	364.334822081346	347.566356162729	410.432995920449
gRNA_3540	RE77	409.339752897301	360.730092320728	396.796999655319	477.209487793136	409.130538203617	242.539838691369	209.16217081803	200.778942199627	217.228972601705	221.269374122017
gRNA_5460	RE112	315.515428196703	335.886422050705	410.227051951346	386.763646243895	304.629726035946	259.34953048186	316.319145030223	275.225066835444	281.914933331991	259.449187696013
gRNA_5586	RE113	658.430880421015	602.210567345348	592.143214870246	577.991996948004	588.556460982071	416.640217950025	393.595809125555	432.013117204816	475.007353422396	428.655179671674
gRNA_4710	RE101	313.024516921466	339.861409293909	300.344805892949	336.803086150029	347.021564934153	529.505291400465	581.120513996893	486.155753303592	575.415411869406	513.69203717739
gRNA_2312	RE55	270.679025242434	94.4059470260859	224.648147497165	238.604743896568	227.732901988037	201.716301485891	97.8837745207533	293.272612201703	310.878796345552	247.301065195196
gRNA_5661	RE114	252.412342557362	337.873915672307	356.506842767241	287.703915023298	292.799445413191	168.096917904909	149.401550584307	203.034885370409	150.612087670515	166.602822868342
gRNA_3046	RE66	885.103806467594	902.322104207221	869.290657706423	864.834523004167	969.097154347364	465.868601050749	350.320877232169	425.245287692469	435.423407303863	408.697549848903
gRNA_3769	RE82	712.400624717819	604.19806096695	662.956217885657	659.823948825888	737.420825485075	537.91013729571	538.875937624778	499.691412328286	644.928683101952	593.522556468471
gRNA_5210	RE110	241.618393698001	291.167815564665	230.752716722632	240.327521830839	263.223743856303	503.090061443979	432.749318933856	545.938247329324	536.796927851325	544.062343429432
