motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID
M04473_2.00	AC0498	ZNF787_FL_HT-SELEX_1	ZNF787	C2H2 ZF	SELEX	28473536
M04474_2.00	AC0023	ZNF787_FL_HT-SELEX_2	ZNF787	C2H2 ZF	SELEX	28473536
M04475_2.00	AC0498	ZNF787_FL_Methyl-HT-SELEX_1	ZNF787	C2H2 ZF	SELEX	28473536
M04476_2.00	AC0023	ZNF787_FL_Methyl-HT-SELEX_2	ZNF787	C2H2 ZF	SELEX	28473536
M04477_2.00	AC0214	OSR1_eDBD_HT-SELEX	OSR1	C2H2 ZF	SELEX	28473536
M04478_2.00	AC0214	OSR1_eDBD_Methyl-HT-SELEX	OSR1	C2H2 ZF	SELEX	28473536
M04479_2.00	AC0104	ZNF660_FL_HT-SELEX	ZNF660	C2H2 ZF	SELEX	28473536
M04480_2.00	AC0104	ZNF660_FL_Methyl-HT-SELEX	ZNF660	C2H2 ZF	SELEX	28473536
M04481_2.00	AC0377	ZNF385D_eDBD_HT-SELEX	ZNF385D	C2H2 ZF	SELEX	28473536
M04482_2.00	AC0377	ZNF385D_eDBD_Methyl-HT-SELEX	ZNF385D	C2H2 ZF	SELEX	28473536
M04483_2.00	AC0132	ZSCAN1_eDBD_HT-SELEX	ZSCAN1	C2H2 ZF	SELEX	28473536
M04484_2.00	AC0132	ZSCAN1_eDBD_Methyl-HT-SELEX	ZSCAN1	C2H2 ZF	SELEX	28473536
M04485_2.00	AC0077	ZIC1_eDBD_HT-SELEX	ZIC1	C2H2 ZF	SELEX	28473536
M04486_2.00	AC0077	ZIC1_eDBD_Methyl-HT-SELEX	ZIC1	C2H2 ZF	SELEX	28473536
M04487_2.00	AC0077	ZIC1_FL_HT-SELEX	ZIC1	C2H2 ZF	SELEX	28473536
M04488_2.00	AC0077	ZIC1_FL_Methyl-HT-SELEX	ZIC1	C2H2 ZF	SELEX	28473536
M04489_2.00	AC0108	KLF10_eDBD_HT-SELEX	KLF10	C2H2 ZF	SELEX	28473536
M04490_2.00	AC0108	KLF10_eDBD_Methyl-HT-SELEX	KLF10	C2H2 ZF	SELEX	28473536
M04491_2.00	AC0077	ZIC3_eDBD_HT-SELEX	ZIC3	C2H2 ZF	SELEX	28473536
M04492_2.00	AC0077	ZIC3_eDBD_Methyl-HT-SELEX	ZIC3	C2H2 ZF	SELEX	28473536
M04493_2.00	AC0077	ZIC3_FL_HT-SELEX	ZIC3	C2H2 ZF	SELEX	28473536
M04494_2.00	AC0077	ZIC3_FL_Methyl-HT-SELEX	ZIC3	C2H2 ZF	SELEX	28473536
M04495_2.00	AC0337	ZNF276_eDBD_HT-SELEX	ZNF276	C2H2 ZF	SELEX	28473536
M04496_2.00	AC0337	ZNF276_eDBD_Methyl-HT-SELEX	ZNF276	C2H2 ZF	SELEX	28473536
M04497_2.00	AC0119	ZBTB7B_eDBD_HT-SELEX	ZBTB7B	C2H2 ZF	SELEX	28473536
M04498_2.00	AC0119	ZBTB7B_eDBD_Methyl-HT-SELEX	ZBTB7B	C2H2 ZF	SELEX	28473536
M04499_2.00	AC0210	BCL6B_eDBD_HT-SELEX_1	BCL6B	C2H2 ZF	SELEX	28473536
M04500_2.00	AC0210	BCL6B_eDBD_HT-SELEX_2	BCL6B	C2H2 ZF	SELEX	28473536
M04501_2.00	AC0210	BCL6B_eDBD_Methyl-HT-SELEX_1	BCL6B	C2H2 ZF	SELEX	28473536
M04502_2.00	AC0210	BCL6B_eDBD_Methyl-HT-SELEX_2	BCL6B	C2H2 ZF	SELEX	28473536
M04503_2.00	AC0140	ZNF75A_eDBD_HT-SELEX	ZNF75A	C2H2 ZF	SELEX	28473536
M04504_2.00	AC0140	ZNF75A_eDBD_Methyl-HT-SELEX	ZNF75A	C2H2 ZF	SELEX	28473536
M04505_2.00	AC0140	ZNF75A_FL_HT-SELEX	ZNF75A	C2H2 ZF	SELEX	28473536
M04506_2.00	AC0140	ZNF75A_FL_Methyl-HT-SELEX	ZNF75A	C2H2 ZF	SELEX	28473536
M04507_2.00	AC0526	GFI1_eDBD_HT-SELEX	GFI1	C2H2 ZF	SELEX	28473536
M04508_2.00	AC0526	GFI1_eDBD_Methyl-HT-SELEX	GFI1	C2H2 ZF	SELEX	28473536
M04509_2.00	AC0110	ZNF281_eDBD_HT-SELEX	ZNF281	C2H2 ZF	SELEX	28473536
M04510_2.00	AC0110	ZNF281_eDBD_Methyl-HT-SELEX	ZNF281	C2H2 ZF	SELEX	28473536
M04511_2.00	AC0108	KLF15_eDBD_HT-SELEX	KLF15	C2H2 ZF	SELEX	28473536
M04512_2.00	AC0108	KLF15_eDBD_Methyl-HT-SELEX	KLF15	C2H2 ZF	SELEX	28473536
M04513_2.00	AC0108	KLF15_FL_HT-SELEX	KLF15	C2H2 ZF	SELEX	28473536
M04514_2.00	AC0108	KLF15_FL_Methyl-HT-SELEX	KLF15	C2H2 ZF	SELEX	28473536
M04515_2.00	AC0341	ZNF12_eDBD_HT-SELEX	ZNF12	C2H2 ZF	SELEX	28473536
M04516_2.00	AC0341	ZNF12_eDBD_Methyl-HT-SELEX	ZNF12	C2H2 ZF	SELEX	28473536
M04517_2.00	AC0108	SP8_eDBD_HT-SELEX	SP8	C2H2 ZF	SELEX	28473536
M04518_2.00	AC0108	SP8_eDBD_Methyl-HT-SELEX	SP8	C2H2 ZF	SELEX	28473536
M04519_2.00	AC0323	ZNF704_FL_HT-SELEX	ZNF704	C2H2 ZF	SELEX	28473536
M04520_2.00	AC0323	ZNF704_FL_Methyl-HT-SELEX	ZNF704	C2H2 ZF	SELEX	28473536
M04521_2.00	AC0214	OSR2_eDBD_HT-SELEX	OSR2	C2H2 ZF	SELEX	28473536
M04522_2.00	AC0214	OSR2_eDBD_Methyl-HT-SELEX	OSR2	C2H2 ZF	SELEX	28473536
M04523_2.00	AC0526	GFI1B_eDBD_HT-SELEX	GFI1B	C2H2 ZF	SELEX	28473536
M04524_2.00	AC0526	GFI1B_eDBD_Methyl-HT-SELEX	GFI1B	C2H2 ZF	SELEX	28473536
M04525_2.00	AC0108	SP2_eDBD_HT-SELEX	SP2	C2H2 ZF	SELEX	28473536
M04526_2.00	AC0108	SP2_eDBD_Methyl-HT-SELEX	SP2	C2H2 ZF	SELEX	28473536
M04527_2.00	AC0098	ZNF23_eDBD_HT-SELEX	ZNF23	C2H2 ZF	SELEX	28473536
M04528_2.00	AC0098	ZNF23_eDBD_Methyl-HT-SELEX	ZNF23	C2H2 ZF	SELEX	28473536
M04529_2.00	AC0110	ZNF444_FL_HT-SELEX	ZNF444	C2H2 ZF	SELEX	28473536
M04530_2.00	AC0110	ZNF444_FL_Methyl-HT-SELEX	ZNF444	C2H2 ZF	SELEX	28473536
M04531_2.00	AC0059	ZNF597_FL_HT-SELEX	ZNF597	C2H2 ZF	SELEX	28473536
M04532_2.00	AC0059	ZNF597_FL_Methyl-HT-SELEX	ZNF597	C2H2 ZF	SELEX	28473536
M04533_2.00	AC0083	ZBTB43_eDBD_HT-SELEX	ZBTB43	C2H2 ZF	SELEX	28473536
M04534_2.00	AC0083	ZBTB43_eDBD_Methyl-HT-SELEX	ZBTB43	C2H2 ZF	SELEX	28473536
M04535_2.00	AC0032	ZNF32_FL_HT-SELEX	ZNF32	C2H2 ZF	SELEX	28473536
M04536_2.00	AC0032	ZNF32_FL_Methyl-HT-SELEX	ZNF32	C2H2 ZF	SELEX	28473536
M04537_2.00	AC0108	KLF13_eDBD_HT-SELEX	KLF13	C2H2 ZF	SELEX	28473536
M04538_2.00	AC0108	KLF13_eDBD_Methyl-HT-SELEX	KLF13	C2H2 ZF	SELEX	28473536
M04539_2.00	AC0108	KLF13_FL_HT-SELEX	KLF13	C2H2 ZF	SELEX	28473536
M04540_2.00	AC0108	KLF13_FL_Methyl-HT-SELEX	KLF13	C2H2 ZF	SELEX	28473536
M04541_2.00	AC0139	ZNF282_eDBD_HT-SELEX	ZNF282	C2H2 ZF	SELEX	28473536
M04542_2.00	AC0139	ZNF282_eDBD_Methyl-HT-SELEX	ZNF282	C2H2 ZF	SELEX	28473536
M04543_2.00	AC0036	ZNF296_eDBD_HT-SELEX	ZNF296	C2H2 ZF	SELEX	28473536
M04544_2.00	AC0036	ZNF296_eDBD_Methyl-HT-SELEX	ZNF296	C2H2 ZF	SELEX	28473536
M04545_2.00	AC0133	ZNF524_FL_HT-SELEX	ZNF524	C2H2 ZF	SELEX	28473536
M04546_2.00	AC0133	ZNF524_FL_Methyl-HT-SELEX	ZNF524	C2H2 ZF	SELEX	28473536
M04547_2.00	AC0197	ZBTB26_FL_HT-SELEX	ZBTB26	C2H2 ZF	SELEX	28473536
M04548_2.00	AC0197	ZBTB26_FL_Methyl-HT-SELEX	ZBTB26	C2H2 ZF	SELEX	28473536
M04549_2.00	AC0369	ZNF274_eDBD_HT-SELEX	ZNF274	C2H2 ZF	SELEX	28473536
M04550_2.00	AC0369	ZNF274_eDBD_Methyl-HT-SELEX	ZNF274	C2H2 ZF	SELEX	28473536
M04551_2.00	AC0107	KLF17_eDBD_HT-SELEX	KLF17	C2H2 ZF	SELEX	28473536
M04552_2.00	AC0108	KLF17_eDBD_Methyl-HT-SELEX_1	KLF17	C2H2 ZF	SELEX	28473536
M04553_2.00	AC0107	KLF17_eDBD_Methyl-HT-SELEX_2	KLF17	C2H2 ZF	SELEX	28473536
M04554_2.00	AC0108	KLF11_eDBD_HT-SELEX	KLF11	C2H2 ZF	SELEX	28473536
M04555_2.00	AC0108	KLF11_eDBD_Methyl-HT-SELEX	KLF11	C2H2 ZF	SELEX	28473536
M04556_2.00	AC0075	OVOL1_FL_HT-SELEX	OVOL1	C2H2 ZF	SELEX	28473536
M04557_2.00	AC0075	OVOL1_FL_Methyl-HT-SELEX	OVOL1	C2H2 ZF	SELEX	28473536
M04558_2.00	AC0108	SP3_eDBD_HT-SELEX	SP3	C2H2 ZF	SELEX	28473536
M04559_2.00	AC0108	SP3_eDBD_Methyl-HT-SELEX	SP3	C2H2 ZF	SELEX	28473536
M04560_2.00	AC0549	ZNF449_eDBD_HT-SELEX_1	ZNF449	C2H2 ZF	SELEX	28473536
M04561_2.00	AC0126	ZNF449_eDBD_HT-SELEX_2	ZNF449	C2H2 ZF	SELEX	28473536
M04562_2.00	AC0126	ZNF449_eDBD_Methyl-HT-SELEX_1	ZNF449	C2H2 ZF	SELEX	28473536
M04563_2.00	AC0549	ZNF449_eDBD_Methyl-HT-SELEX_2	ZNF449	C2H2 ZF	SELEX	28473536
M04564_2.00	AC0116	GLIS1_eDBD_HT-SELEX	GLIS1	C2H2 ZF	SELEX	28473536
M04565_2.00	AC0116	GLIS1_eDBD_Methyl-HT-SELEX	GLIS1	C2H2 ZF	SELEX	28473536
M04566_2.00	AC0077	ZIC4_eDBD_HT-SELEX	ZIC4	C2H2 ZF	SELEX	28473536
M04567_2.00	AC0077	ZIC4_eDBD_Methyl-HT-SELEX	ZIC4	C2H2 ZF	SELEX	28473536
M04568_2.00	AC0084	HIC1_eDBD_HT-SELEX	HIC1	C2H2 ZF	SELEX	28473536
M04569_2.00	AC0084	HIC1_eDBD_Methyl-HT-SELEX	HIC1	C2H2 ZF	SELEX	28473536
M04570_2.00	AC0373	ZBTB33_eDBD_Methyl-HT-SELEX	ZBTB33	C2H2 ZF	SELEX	28473536
M04571_2.00	AC0085	ZNF454_eDBD_HT-SELEX_1	ZNF454	C2H2 ZF	SELEX	28473536
M04572_2.00	AC0334	ZNF454_eDBD_HT-SELEX_2	ZNF454	C2H2 ZF	SELEX	28473536
M04573_2.00	AC0085	ZNF454_eDBD_Methyl-HT-SELEX_1	ZNF454	C2H2 ZF	SELEX	28473536
M04574_2.00	AC0334	ZNF454_eDBD_Methyl-HT-SELEX_2	ZNF454	C2H2 ZF	SELEX	28473536
M04575_2.00	AC0444	ZNF713_eDBD_HT-SELEX_1	ZNF713	C2H2 ZF	SELEX	28473536
M04576_2.00	AC0333	ZNF713_eDBD_HT-SELEX_2	ZNF713	C2H2 ZF	SELEX	28473536
M04577_2.00	AC0333	ZNF713_eDBD_Methyl-HT-SELEX_1	ZNF713	C2H2 ZF	SELEX	28473536
M04578_2.00	AC0444	ZNF713_eDBD_Methyl-HT-SELEX_2	ZNF713	C2H2 ZF	SELEX	28473536
M04579_2.00	AC0119	ZBTB7A_eDBD_HT-SELEX	ZBTB7A	C2H2 ZF	SELEX	28473536
M04580_2.00	AC0119	ZBTB7A_eDBD_Methyl-HT-SELEX	ZBTB7A	C2H2 ZF	SELEX	28473536
M04581_2.00	AC0059	ZFP42_eDBD_HT-SELEX	ZFP42	C2H2 ZF	SELEX	28473536
M04582_2.00	AC0059	ZFP42_eDBD_Methyl-HT-SELEX	ZFP42	C2H2 ZF	SELEX	28473536
M04583_2.00	AC0106	EGR3_FL_HT-SELEX	EGR3	C2H2 ZF	SELEX	28473536
M04584_2.00	AC0106	EGR3_FL_Methyl-HT-SELEX	EGR3	C2H2 ZF	SELEX	28473536
M04585_2.00	AC0609	ZBTB18_eDBD_HT-SELEX	ZBTB18	C2H2 ZF	SELEX	28473536
M04586_2.00	AC0609	ZBTB18_eDBD_Methyl-HT-SELEX	ZBTB18	C2H2 ZF	SELEX	28473536
M04587_2.00	AC0322	ZNF784_FL_HT-SELEX	ZNF784	C2H2 ZF	SELEX	28473536
M04588_2.00	AC0322	ZNF784_FL_Methyl-HT-SELEX	ZNF784	C2H2 ZF	SELEX	28473536
M04589_2.00	AC0266	ZNF771_eDBD_HT-SELEX	ZNF771	C2H2 ZF	SELEX	28473536
M04590_2.00	AC0266	ZNF771_eDBD_Methyl-HT-SELEX	ZNF771	C2H2 ZF	SELEX	28473536
M04591_2.00	AC0266	ZNF771_FL_HT-SELEX	ZNF771	C2H2 ZF	SELEX	28473536
M04592_2.00	AC0266	ZNF771_FL_Methyl-HT-SELEX	ZNF771	C2H2 ZF	SELEX	28473536
M04593_2.00	AC0132	ZSCAN4_eDBD_HT-SELEX	ZSCAN4	C2H2 ZF	SELEX	28473536
M04594_2.00	AC0132	ZSCAN4_eDBD_Methyl-HT-SELEX	ZSCAN4	C2H2 ZF	SELEX	28473536
M04595_2.00	AC0624	ZBTB2_eDBD_HT-SELEX	ZBTB2	C2H2 ZF	SELEX	28473536
M04596_2.00	AC0624	ZBTB2_eDBD_Methyl-HT-SELEX	ZBTB2	C2H2 ZF	SELEX	28473536
M04597_2.00	AC0291	ZFP41_FL_HT-SELEX	ZFP41	C2H2 ZF	SELEX	28473536
M04598_2.00	AC0291	ZFP41_FL_Methyl-HT-SELEX	ZFP41	C2H2 ZF	SELEX	28473536
M04599_2.00	AC0363	ZBTB20_eDBD_HT-SELEX	ZBTB20	C2H2 ZF	SELEX	28473536
M04600_2.00	AC0363	ZBTB20_eDBD_Methyl-HT-SELEX	ZBTB20	C2H2 ZF	SELEX	28473536
M04601_2.00	AC0278	ZFP1_eDBD_HT-SELEX	ZFP1	C2H2 ZF	SELEX	28473536
M04602_2.00	AC0278	ZFP1_eDBD_Methyl-HT-SELEX	ZFP1	C2H2 ZF	SELEX	28473536
M04603_2.00	AC0245	ZBTB37_eDBD_HT-SELEX	ZBTB37	C2H2 ZF	SELEX	28473536
M04604_2.00	AC0018	ZBTB37_eDBD_Methyl-HT-SELEX	ZBTB37	C2H2 ZF	SELEX	28473536
M04605_2.00	AC0108	SP1_eDBD_HT-SELEX	SP1	C2H2 ZF	SELEX	28473536
M04606_2.00	AC0108	SP1_eDBD_Methyl-HT-SELEX	SP1	C2H2 ZF	SELEX	28473536
M04607_2.00	AC0606	SNAI3_FL_HT-SELEX	SNAI3	C2H2 ZF	SELEX	28473536
M04608_2.00	AC0606	SNAI3_FL_Methyl-HT-SELEX	SNAI3	C2H2 ZF	SELEX	28473536
M04609_2.00	AC0102	ZNF501_FL_HT-SELEX	ZNF501	C2H2 ZF	SELEX	28473536
M04610_2.00	AC0102	ZNF501_FL_Methyl-HT-SELEX	ZNF501	C2H2 ZF	SELEX	28473536
M04611_2.00	AC0293	ZNF396_FL_HT-SELEX	ZNF396	C2H2 ZF	SELEX	28473536
M04612_2.00	AC0293	ZNF396_FL_Methyl-HT-SELEX	ZNF396	C2H2 ZF	SELEX	28473536
M04613_2.00	AC0004	ZSCAN23_eDBD_HT-SELEX	ZSCAN23	C2H2 ZF	SELEX	28473536
M04614_2.00	AC0004	ZSCAN23_eDBD_Methyl-HT-SELEX	ZSCAN23	C2H2 ZF	SELEX	28473536
M04615_2.00	AC0238	ZNF177_eDBD_HT-SELEX	ZNF177	C2H2 ZF	SELEX	28473536
M04616_2.00	AC0238	ZNF177_eDBD_Methyl-HT-SELEX	ZNF177	C2H2 ZF	SELEX	28473536
M04617_2.00	AC0273	MTF1_eDBD_HT-SELEX	MTF1	C2H2 ZF	SELEX	28473536
M04618_2.00	AC0273	MTF1_eDBD_Methyl-HT-SELEX	MTF1	C2H2 ZF	SELEX	28473536
M04619_2.00	AC0053	ZNF250_eDBD_HT-SELEX	ZNF250	C2H2 ZF	SELEX	28473536
M04620_2.00	AC0053	ZNF250_eDBD_Methyl-HT-SELEX	ZNF250	C2H2 ZF	SELEX	28473536
M04621_2.00	AC0494	ZNF140_eDBD_HT-SELEX	ZNF140	C2H2 ZF	SELEX	28473536
M04622_2.00	AC0494	ZNF140_eDBD_Methyl-HT-SELEX	ZNF140	C2H2 ZF	SELEX	28473536
M04623_2.00	AC0364	ZSCAN16_eDBD_HT-SELEX	ZSCAN16	C2H2 ZF	SELEX	28473536
M04624_2.00	AC0364	ZSCAN16_eDBD_Methyl-HT-SELEX	ZSCAN16	C2H2 ZF	SELEX	28473536
M04625_2.00	AC0364	ZSCAN16_FL_HT-SELEX	ZSCAN16	C2H2 ZF	SELEX	28473536
M04626_2.00	AC0364	ZSCAN16_FL_Methyl-HT-SELEX	ZSCAN16	C2H2 ZF	SELEX	28473536
M04627_2.00	AC0108	ZNF460_eDBD_HT-SELEX	ZNF460	C2H2 ZF	SELEX	28473536
M04628_2.00	AC0108	ZNF460_eDBD_Methyl-HT-SELEX	ZNF460	C2H2 ZF	SELEX	28473536
M04629_2.00	AC0553	ZBTB14_eDBD_HT-SELEX	ZBTB14	C2H2 ZF	SELEX	28473536
M04630_2.00	AC0553	ZBTB14_eDBD_Methyl-HT-SELEX	ZBTB14	C2H2 ZF	SELEX	28473536
M04631_2.00	AC0553	ZBTB14_FL_HT-SELEX	ZBTB14	C2H2 ZF	SELEX	28473536
M04632_2.00	AC0553	ZBTB14_FL_Methyl-HT-SELEX	ZBTB14	C2H2 ZF	SELEX	28473536
M04633_2.00	AC0319	ZBTB12_eDBD_HT-SELEX_1	ZBTB12	C2H2 ZF	SELEX	28473536
M04634_2.00	AC0318	ZBTB12_eDBD_HT-SELEX_2	ZBTB12	C2H2 ZF	SELEX	28473536
M04635_2.00	AC0319	ZBTB12_eDBD_Methyl-HT-SELEX_1	ZBTB12	C2H2 ZF	SELEX	28473536
M04636_2.00	AC0318	ZBTB12_eDBD_Methyl-HT-SELEX_2	ZBTB12	C2H2 ZF	SELEX	28473536
M04637_2.00	AC0165	ZNF580_eDBD_HT-SELEX	ZNF580	C2H2 ZF	SELEX	28473536
M04638_2.00	AC0165	ZNF580_eDBD_Methyl-HT-SELEX	ZNF580	C2H2 ZF	SELEX	28473536
M04639_2.00	AC0164	ZNF580_FL_HT-SELEX_1	ZNF580	C2H2 ZF	SELEX	28473536
M04640_2.00	AC0372	ZNF580_FL_HT-SELEX_2	ZNF580	C2H2 ZF	SELEX	28473536
M04641_2.00	AC0164	ZNF580_FL_Methyl-HT-SELEX_1	ZNF580	C2H2 ZF	SELEX	28473536
M04642_2.00	AC0372	ZNF580_FL_Methyl-HT-SELEX_2	ZNF580	C2H2 ZF	SELEX	28473536
M04643_2.00	AC0605	SCRT2_eDBD_HT-SELEX	SCRT2	C2H2 ZF	SELEX	28473536
M04644_2.00	AC0605	SCRT2_eDBD_Methyl-HT-SELEX	SCRT2	C2H2 ZF	SELEX	28473536
M04645_2.00	AC0108	SP9_eDBD_HT-SELEX	SP9	C2H2 ZF	SELEX	28473536
M04646_2.00	AC0108	SP9_eDBD_Methyl-HT-SELEX	SP9	C2H2 ZF	SELEX	28473536
M04647_2.00	AC0059	YY2_FL_HT-SELEX	YY2	C2H2 ZF	SELEX	28473536
M04648_2.00	AC0059	YY2_FL_Methyl-HT-SELEX	YY2	C2H2 ZF	SELEX	28473536
M04649_2.00	AC0218	ZNF323_FL_HT-SELEX	ZSCAN31	C2H2 ZF	SELEX	28473536
M04650_2.00	AC0218	ZNF323_FL_Methyl-HT-SELEX	ZSCAN31	C2H2 ZF	SELEX	28473536
M04651_2.00	AC0292	ZBTB22_eDBD_HT-SELEX	ZBTB22	C2H2 ZF	SELEX	28473536
M04652_2.00	AC0292	ZBTB22_eDBD_Methyl-HT-SELEX	ZBTB22	C2H2 ZF	SELEX	28473536
M04653_2.00	AC0069	ZNF345_eDBD_HT-SELEX	ZNF345	C2H2 ZF	SELEX	28473536
M04654_2.00	AC0069	ZNF345_eDBD_Methyl-HT-SELEX	ZNF345	C2H2 ZF	SELEX	28473536
M04655_2.00	AC0605	SCRT1_eDBD_HT-SELEX	SCRT1	C2H2 ZF	SELEX	28473536
M04656_2.00	AC0605	SCRT1_eDBD_Methyl-HT-SELEX	SCRT1	C2H2 ZF	SELEX	28473536
M04657_2.00	AC0108	KLF14_eDBD_HT-SELEX	KLF14	C2H2 ZF	SELEX	28473536
M04658_2.00	AC0108	KLF14_eDBD_Methyl-HT-SELEX	KLF14	C2H2 ZF	SELEX	28473536
M04659_2.00	AC0509	MBNL2_FL_HT-SELEX	MBNL2	CCCH ZF	SELEX	28473536
M04660_2.00	AC0509	MBNL2_FL_Methyl-HT-SELEX	MBNL2	CCCH ZF	SELEX	28473536
M04661_2.00	AC0331	YBX1_eDBD_HT-SELEX	YBX1	CSD	SELEX	28473536
M04662_2.00	AC0331	YBX1_eDBD_Methyl-HT-SELEX	YBX1	CSD	SELEX	28473536
M04663_2.00	AC0330	LIN28B_FL_HT-SELEX	LIN28B	CSD	SELEX	28473536
M04664_2.00	AC0330	LIN28B_FL_Methyl-HT-SELEX	LIN28B	CSD	SELEX	28473536
M04665_2.00	AC0601	CUX2_eDBD_HT-SELEX	CUX2	CUT,Homeodomain	SELEX	28473536
M04666_2.00	AC0601	CUX2_eDBD_Methyl-HT-SELEX	CUX2	CUT,Homeodomain	SELEX	28473536
M04667_2.00	AC0601	ONECUT2_eDBD_HT-SELEX	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04668_2.00	AC0601	ONECUT2_eDBD_Methyl-HT-SELEX	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04669_2.00	AC0601	ONECUT2_FL_HT-SELEX_1	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04670_2.00	AC0601	ONECUT2_FL_HT-SELEX_2	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04671_2.00	AC0601	ONECUT2_FL_Methyl-HT-SELEX_1	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04672_2.00	AC0601	ONECUT2_FL_Methyl-HT-SELEX_2	ONECUT2	CUT,Homeodomain	SELEX	28473536
M04673_2.00	AC0601	ONECUT1_eDBD_HT-SELEX	ONECUT1	CUT,Homeodomain	SELEX	28473536
M04674_2.00	AC0601	ONECUT1_eDBD_Methyl-HT-SELEX	ONECUT1	CUT,Homeodomain	SELEX	28473536
M04675_2.00	AC0601	ONECUT1_FL_HT-SELEX	ONECUT1	CUT,Homeodomain	SELEX	28473536
M04676_2.00	AC0601	ONECUT1_FL_Methyl-HT-SELEX	ONECUT1	CUT,Homeodomain	SELEX	28473536
M04677_2.00	AC0601	ONECUT3_eDBD_HT-SELEX	ONECUT3	CUT,Homeodomain	SELEX	28473536
M04678_2.00	AC0601	ONECUT3_eDBD_Methyl-HT-SELEX	ONECUT3	CUT,Homeodomain	SELEX	28473536
M04679_2.00	AC0601	CUX1_eDBD_HT-SELEX	CUX1	CUT,Homeodomain	SELEX	28473536
M04680_2.00	AC0601	CUX1_eDBD_Methyl-HT-SELEX	CUX1	CUT,Homeodomain	SELEX	28473536
M04681_2.00	AC0356	DMRT3_eDBD_HT-SELEX	DMRT3	DM	SELEX	28473536
M04682_2.00	AC0356	DMRT3_eDBD_Methyl-HT-SELEX	DMRT3	DM	SELEX	28473536
M04683_2.00	AC0356	DMRT1_FL_HT-SELEX	DMRT1	DM	SELEX	28473536
M04684_2.00	AC0356	DMRT1_FL_Methyl-HT-SELEX	DMRT1	DM	SELEX	28473536
M04685_2.00	AC0355	DMRTC2_eDBD_HT-SELEX_1	DMRTC2	DM	SELEX	28473536
M04686_2.00	AC0356	DMRTC2_eDBD_HT-SELEX_2	DMRTC2	DM	SELEX	28473536
M04687_2.00	AC0356	DMRTC2_eDBD_Methyl-HT-SELEX	DMRTC2	DM	SELEX	28473536
M04688_2.00	AC0355	DMRTC2_FL_HT-SELEX_1	DMRTC2	DM	SELEX	28473536
M04689_2.00	AC0356	DMRTC2_FL_HT-SELEX_2	DMRTC2	DM	SELEX	28473536
M04690_2.00	AC0355	DMRTC2_FL_Methyl-HT-SELEX_1	DMRTC2	DM	SELEX	28473536
M04691_2.00	AC0356	DMRTC2_FL_Methyl-HT-SELEX_2	DMRTC2	DM	SELEX	28473536
M04692_2.00	AC0356	DMRTA2_eDBD_HT-SELEX	DMRTA2	DM	SELEX	28473536
M04693_2.00	AC0356	DMRTA2_eDBD_Methyl-HT-SELEX	DMRTA2	DM	SELEX	28473536
M04694_2.00	AC0356	DMRTA1_FL_HT-SELEX	DMRTA1	DM	SELEX	28473536
M04695_2.00	AC0356	DMRTA1_FL_Methyl-HT-SELEX	DMRTA1	DM	SELEX	28473536
M04696_2.00	AC0161	E2F2_eDBD_HT-SELEX_1	E2F2	E2F	SELEX	28473536
M04697_2.00	AC0087	E2F2_eDBD_HT-SELEX_2	E2F2	E2F	SELEX	28473536
M04698_2.00	AC0161	E2F2_eDBD_Methyl-HT-SELEX_1	E2F2	E2F	SELEX	28473536
M04699_2.00	AC0087	E2F2_eDBD_Methyl-HT-SELEX_2	E2F2	E2F	SELEX	28473536
M04700_2.00	AC0087	E2F1_FL_HT-SELEX	E2F1	E2F	SELEX	28473536
M04701_2.00	AC0087	E2F3_eDBD_HT-SELEX	E2F3	E2F	SELEX	28473536
M04702_2.00	AC0087	E2F3_eDBD_Methyl-HT-SELEX	E2F3	E2F	SELEX	28473536
M04703_2.00	AC0159	E2F8_eDBD_HT-SELEX	E2F8	E2F	SELEX	28473536
M04704_2.00	AC0159	E2F8_eDBD_Methyl-HT-SELEX	E2F8	E2F	SELEX	28473536
M04705_2.00	AC0159	E2F7_eDBD_HT-SELEX	E2F7	E2F	SELEX	28473536
M04706_2.00	AC0159	E2F7_eDBD_Methyl-HT-SELEX	E2F7	E2F	SELEX	28473536
M04707_2.00	AC0087	E2F4_eDBD_HT-SELEX	E2F4	E2F	SELEX	28473536
M04708_2.00	AC0626	ETV1_eDBD_HT-SELEX	ETV1	Ets	SELEX	28473536
M04709_2.00	AC0626	ETV1_eDBD_Methyl-HT-SELEX	ETV1	Ets	SELEX	28473536
M04710_2.00	AC0626	ETV1_FL_HT-SELEX	ETV1	Ets	SELEX	28473536
M04711_2.00	AC0626	ETV1_FL_Methyl-HT-SELEX	ETV1	Ets	SELEX	28473536
M04712_2.00	AC0626	ETV7_FL_HT-SELEX_1	ETV7	Ets	SELEX	28473536
M04713_2.00	AC0213	ETV7_FL_HT-SELEX_2	ETV7	Ets	SELEX	28473536
M04714_2.00	AC0626	ETV7_FL_Methyl-HT-SELEX_1	ETV7	Ets	SELEX	28473536
